King Of Balloons - balloons with helium for birthdays and weddings,0,36,70,92,87,78,82,100,97,65,0,0,0,0,0,0,0,0,0,12,43,70,68,78,78,56,60,68,0,0,0,0,0,0,0,0,0,14,56,82,63,65,80,60,60,90,0,0,0,0,0,0,0,0,0,31,78,43,34,51,63,63,53,39,0,0,0,0,0,0,0,0,0,41,73,78,68,68,70,70,85,87,0,0,0,0,0,0,0,0,0,36,70,92,87,78,82,100,97,65,0,0,0,0,0,0,0,0,0,12,43,70,68,78,78,56,60,68,0,0,0,0,0,0,0,0,0,14,56,82,63,65,80,60,60,90,0,0,0,0,0,0,0,0,0,31,78,43,34,51,63,63,53,39,0,0,0,0,0,0,0,0,0,41,73,78,68,68
Advisor Technologie Informatyczne,0,0,69,100,95,73,70,85,92,74,0,0,0,0,0,0,0,0,0,0,81,92,80,76,83,86,78,61,0,0,0,0,0,0,0,0,0,0,56,66,54,43,50,73,89,80,0,0,0,0,0,0,0,0,0,0,74,99,87,79,86,91,84,63,0,0,0,0,0,0,0,0,0,0,80,62,63,79,73,60,64,62,0,0,0,0,0,0,0,0,0,0,69,100,95,73,70,85,92,74,0,0,0,0,0,0,0,0,0,0,81,92,80,76,83,86,78,61,0,0,0,0,0,0,0,0,0,0,56,66,54,43,50,73,89,80,0,0,0,0,0,0,0,0,0,0,74,99,87,79,86,91,84,63,0,0,0,0,0,0,0,0,0,0,80,62,63,79
Avargraf - Maszyny i Materiały Poligraficzne - oddział w Poznaniu,0,0,60,100,60,40,24,44,44,12,0,0,0,0,0,0,0,0,0,0,44,80,24,12,32,48,44,24,0,0,0,0,0,0,0,0,0,0,48,76,64,56,60,56,40,20,0,0,0,0,0,0,0,0,0,0,24,40,36,28,36,52,48,28,0,0,0,0,0,0,0,0,0,0,40,56,28,16,24,40,36,20,0,0,0,0,0,0,0,0,0,0,60,100,60,40,24,44,44,12,0,0,0,0,0,0,0,0,0,0,44,80,24,12,32,48,44,24,0,0,0,0,0,0,0,0,0,0,48,76,64,56,60,56,40,20,0,0,0,0,0,0,0,0,0,0,24,40,36,28,36,52,48,28,0,0,0,0,0,0,0,0,0,0,40,56,28,16
oskarperek.com,0,0,0,0,60,90,100,75,60,60,65,65,0,0,0,0,0,0,0,0,0,0,90,80,65,65,70,75,70,65,0,0,0,0,0,0,0,0,0,0,60,75,80,70,55,50,55,60,0,0,0,0,0,0,0,0,0,0,80,50,40,70,75,65,65,65,0,0,0,0,0,0,0,0,0,0,25,40,55,65,70,65,55,45,0,0,0,0,0,0,0,0,0,0,60,90,100,75,60,60,65,65,0,0,0,0,0,0,0,0,0,0,90,80,65,65,70,75,70,65,0,0,0,0,0,0,0,0,0,0,60,75,80,70,55,50,55,60,0,0,0,0,0,0,0,0,0,0,80,50,40,70,75,65,65,65,0,0,0,0,0,0,0,0,0,0,25,40
Księgarnia Wydawnictwa Towarzystwa Chrystusowego Hlondianum,0,0,0,50,65,78,84,84,81,73,60,0,0,0,0,0,0,0,0,0,0,47,63,73,73,68,63,55,47,0,0,0,0,0,0,0,0,0,0,63,71,65,63,81,100,84,44,0,0,0,0,0,0,0,0,0,0,50,65,76,76,73,65,55,44,0,0,0,0,0,0,0,0,0,0,57,60,50,44,44,47,47,42,0,0,0,0,0,0,0,0,0,0,31,78,65,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,65,78,84,84,81,73,60,0,0,0,0,0,0,0,0,0,0,47,63,73,73,68,63,55,47,0,0,0,0,0,0,0,0,0,0,63,71,65,63,81,100,84,44,0,0,0,0,0,0,0,0,0,0,50,65,76
Cytadela,0,0,0,1,4,10,22,40,61,78,82,76,62,47,34,23,13,7,3,1,0,1,1,0,1,1,0,1,2,3,5,8,11,15,19,21,21,19,16,11,7,4,1,0,1,1,1,1,1,1,0,1,2,5,7,10,11,12,11,10,11,11,11,9,6,3,1,1,1,1,1,1,1,1,0,0,1,3,5,7,10,11,12,13,14,15,13,8,4,1,1,1,1,1,1,1,1,0,0,1,3,5,8,10,12,12,12,12,13,15,15,12,8,4,1,0,0,1,1,1,0,0,0,1,2,4,7,10,12,14,14,15,17,19,17,12,7,3,1,0,0,1,1,1,1,0,1,4,9,16,26,38,52,64,73,77,75,68,62,70,95,100,63,23,5,0,1,1
Horbacz Sylwester. Kancelaria radcy prawnego,0,0,36,57,68,63,57,57,73,73,0,0,0,0,0,0,0,0,0,0,47,73,73,57,52,52,57,47,0,0,0,0,0,0,0,0,0,0,31,57,57,47,52,57,57,52,0,0,0,0,0,0,0,0,0,0,31,63,89,100,100,94,89,78,0,0,0,0,0,0,0,0,0,0,31,57,57,42,42,47,52,47,0,0,0,0,0,0,0,0,0,0,36,57,68,63,57,57,73,73,0,0,0,0,0,0,0,0,0,0,47,73,73,57,52,52,57,47,0,0,0,0,0,0,0,0,0,0,31,57,57,47,52,57,57,52,0,0,0,0,0,0,0,0,0,0,31,63,89,100,100,94,89,78,0,0,0,0,0,0,0,0,0,0,31,57,57,42
"Cafe ""Na Trakcie""",0,0,0,0,0,29,55,83,100,96,74,45,22,8,0,0,0,0,0,0,0,0,0,8,11,11,9,5,4,8,5,0,0,0,0,0,0,0,0,0,0,10,14,19,23,26,24,19,12,0,0,0,0,0,0,0,0,0,0,16,22,26,29,33,36,32,18,0,0,0,0,0,0,0,0,0,0,13,19,22,19,15,22,38,32,0,0,0,0,0,0,0,0,0,0,22,32,36,37,41,48,47,35,18,0,0,0,0,0,0,0,0,0,29,55,83,100,96,74,45,22,8,0,0,0,0,0,0,0,0,0,8,11,11,9,5,4,8,5,0,0,0,0,0,0,0,0,0,0,10,14,19,23,26,24,19,12,0,0,0,0,0,0,0,0,0,0,16
OSK 5 BIEG | Szkoła jazdy Poznań | Wielkopolska | Kategoria A B C D E C+E Nauka Jazdy,0,0,0,57,85,100,100,85,71,50,35,0,0,0,0,0,0,0,0,0,0,28,42,50,42,21,7,7,7,0,0,0,0,0,0,0,0,0,0,28,35,35,28,14,7,0,14,0,0,0,0,0,0,0,0,0,0,7,14,21,14,7,7,7,14,0,0,0,0,0,0,0,0,0,0,35,35,28,21,21,28,14,7,0,0,0,0,0,0,0,0,0,0,57,85,100,100,85,71,50,35,0,0,0,0,0,0,0,0,0,0,28,42,50,42,21,7,7,7,0,0,0,0,0,0,0,0,0,0,28,35,35,28,14,7,0,14,0,0,0,0,0,0,0,0,0,0,7,14,21,14,7,7,7,14,0,0,0,0,0,0,0,0,0,0,35,35,28
Santander Bank Polska S.A.,0,0,0,0,100,97,78,65,66,72,68,0,0,0,0,0,0,0,0,0,0,0,91,79,79,57,45,49,46,0,0,0,0,0,0,0,0,0,0,0,85,70,56,54,56,53,44,0,0,0,0,0,0,0,0,0,0,0,85,76,59,51,54,55,47,0,0,0,0,0,0,0,0,0,0,0,90,83,70,62,56,46,33,0,0,0,0,0,0,0,0,0,0,0,100,97,78,65,66,72,68,0,0,0,0,0,0,0,0,0,0,0,91,79,79,57,45,49,46,0,0,0,0,0,0,0,0,0,0,0,85,70,56,54,56,53,44,0,0,0,0,0,0,0,0,0,0,0,85,76,59,51,54,55,47,0,0,0,0,0,0,0,0,0,0,0,90,83
Matii Robata & Sushi,0,0,0,0,0,0,27,39,48,51,49,47,46,45,40,28,0,0,0,0,0,0,0,0,38,45,48,46,41,38,42,53,57,45,23,0,0,0,0,0,0,0,35,40,41,38,36,39,47,54,54,45,31,0,0,0,0,0,0,0,35,41,43,43,43,48,58,68,67,51,30,0,0,0,0,0,0,0,35,44,49,51,49,47,50,56,60,52,35,0,0,0,0,0,0,0,40,48,50,49,50,59,77,95,100,86,60,33,0,0,0,0,0,0,47,61,69,71,70,74,84,96,99,86,61,37,0,0,0,0,0,0,27,39,48,51,49,47,46,45,40,28,0,0,0,0,0,0,0,0,38,45,48,46,41,38,42,53,57,45,23,0,0,0,0,0,0,0
Multikino Stary Browar,0,0,0,0,10,21,34,44,51,56,59,57,52,45,35,22,0,0,0,0,0,0,0,13,17,20,23,26,29,34,38,37,29,18,0,0,0,0,0,0,0,18,23,25,25,26,29,33,37,37,31,20,0,0,0,0,0,0,0,17,22,25,26,27,31,37,42,42,33,22,0,0,0,0,0,0,0,17,22,25,27,28,33,40,46,46,37,24,0,0,0,0,0,0,15,23,28,30,32,37,46,54,65,72,68,48,0,0,0,0,0,0,21,37,55,71,81,87,93,98,100,93,78,55,0,0,0,0,0,0,10,21,34,44,51,56,59,57,52,45,35,22,0,0,0,0,0,0,0,13,17,20,23,26,29,34,38,37,29,18,0,0,0,0,0,0,0,18
Isabella and Jarogniew Drwęski Park,1,1,1,2,6,15,30,48,62,71,77,84,94,100,96,84,64,44,26,14,7,3,1,1,1,1,2,7,12,19,27,36,46,57,68,76,80,78,71,60,46,31,18,8,1,1,1,1,1,1,1,2,11,23,36,44,47,45,47,53,63,70,68,56,40,22,9,1,1,1,1,1,1,1,1,2,6,10,16,22,30,40,52,65,77,82,76,62,42,24,9,1,1,1,1,1,1,1,0,6,16,28,38,45,50,53,59,68,76,81,78,68,54,38,24,12,4,0,1,1,1,1,0,7,17,28,38,45,50,54,61,72,84,90,84,67,47,31,20,13,8,4,1,1,1,1,1,1,8,18,29,37,43,47,55,69,86,98,96,80,58,41,33,30,25,17,7,1
Galeria MM,0,0,0,0,12,20,28,34,39,41,44,48,0,0,0,0,0,0,0,0,0,31,44,56,64,68,71,76,85,92,91,78,0,0,0,0,0,0,0,35,49,61,70,73,73,73,78,84,86,76,0,0,0,0,0,0,0,36,48,56,60,61,64,71,80,87,88,80,0,0,0,0,0,0,0,32,44,55,62,65,67,71,78,85,85,72,0,0,0,0,0,0,0,47,64,76,79,78,79,85,94,100,96,83,0,0,0,0,0,0,0,34,55,75,90,95,92,88,87,89,89,81,0,0,0,0,0,0,0,0,12,20,28,34,39,41,44,48,0,0,0,0,0,0,0,0,0,31,44,56,64,68,71,76,85,92,91,78,0,0,0,0,0,0,0,35,49,61
Ministerstwo Browaru,0,0,0,0,0,0,0,0,7,11,17,23,28,30,29,25,19,14,0,0,0,0,0,0,0,0,0,0,10,16,25,34,36,30,20,11,0,0,0,0,0,0,0,0,0,0,18,26,38,49,54,49,38,25,0,0,0,0,0,0,0,0,0,0,13,18,31,46,57,61,53,33,14,5,0,0,0,0,0,0,0,0,0,0,20,34,47,58,69,75,66,45,24,10,0,0,0,0,0,0,0,0,11,16,24,35,50,70,89,100,97,80,56,32,0,0,0,0,0,0,0,0,10,18,27,37,46,58,70,80,81,69,50,30,0,0,0,0,0,0,0,0,7,11,17,23,28,30,29,25,19,14,0,0,0,0,0,0,0,0,0,0,10,16,25,34,36,30
Apollo Cinema,0,0,0,0,0,0,0,2,10,29,58,79,73,52,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,3,4,5,0,0,0,0,0,0,0,1,1,0,0,1,2,7,16,33,51,64,0,0,0,0,0,0,0,0,0,0,0,3,16,48,82,91,95,100,0,0,0,0,0,0,0,0,0,0,0,2,10,29,58,79,73,52,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
RysunekArchitektura - kursy rysunku i malarstwa,0,0,0,0,12,25,37,45,46,40,35,42,0,0,0,0,0,0,0,0,0,1,4,6,9,10,12,14,18,0,0,0,0,0,0,0,0,0,0,6,10,15,20,25,29,37,48,0,0,0,0,0,0,0,0,0,0,4,9,14,20,26,31,34,37,43,70,100,0,0,0,0,0,0,0,7,14,21,26,28,26,26,34,53,64,50,0,0,0,0,0,0,0,6,7,9,9,10,17,31,50,53,42,35,0,0,0,0,0,0,0,0,1,4,23,46,64,60,46,64,0,0,0,0,0,0,0,0,0,0,12,25,37,45,46,40,35,42,0,0,0,0,0,0,0,0,0,1,4,6,9,10,12,14,18,0,0,0,0,0,0,0,0,0,0,6,10,15
Charlie Monroe Kino Malta,0,0,0,0,0,0,0,9,17,25,34,44,50,50,39,23,11,4,0,0,0,0,0,0,0,0,0,0,1,7,18,29,30,21,9,2,0,0,0,0,0,0,0,0,0,0,3,10,17,23,25,21,14,7,0,0,0,0,0,0,0,0,0,0,14,24,30,34,48,47,15,0,0,0,0,0,0,0,0,0,0,0,7,16,26,32,30,22,11,4,0,0,0,0,0,0,0,0,0,0,5,17,40,63,72,58,33,12,0,0,0,0,0,0,0,2,10,24,37,41,41,60,94,100,63,23,0,0,0,0,0,0,0,9,17,25,34,44,50,50,39,23,11,4,0,0,0,0,0,0,0,0,0,0,1,7,18,29,30,21,9,2,0,0,0,0,0,0
iSpot Stary Browar,0,0,0,12,19,25,25,22,22,29,45,54,45,22,6,0,0,0,0,0,0,12,25,38,41,32,22,16,25,41,45,35,16,0,0,0,0,0,0,25,32,29,19,9,12,25,32,32,32,22,9,0,0,0,0,0,0,3,6,9,19,25,32,38,45,41,25,16,16,0,0,0,0,0,0,12,22,29,35,32,29,22,25,41,64,61,35,0,0,0,0,0,0,19,22,38,61,64,54,67,96,100,70,32,9,0,0,0,0,0,0,12,19,25,25,22,22,29,45,54,45,22,6,0,0,0,0,0,0,12,25,38,41,32,22,16,25,41,45,35,16,0,0,0,0,0,0,25,32,29,19,9,12,25,32,32,32,22,9,0,0,0,0,0,0,3,6,9
JuliaRosa Wedding dresses Poznan,0,0,0,0,31,36,36,36,26,21,10,0,0,0,0,0,0,0,0,0,0,0,42,15,15,36,52,52,31,10,0,0,0,0,0,0,0,0,0,0,15,21,21,15,21,21,21,21,0,0,0,0,0,0,0,0,0,0,63,100,89,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,36,36,36,26,21,10,0,0,0,0,0,0,0,0,0,0,0,42,15,15,36,52,52,31,10,0,0,0,0,0,0,0,0,0,0,15,21,21,15,21,21,21,21,0,0,0,0,0,0,0,0,0,0,63,100,89,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,36,36,36,26,21,10,0,0,0,0,0,0,0,0,0,0,0,42,15
Empik,0,0,0,12,22,25,36,50,56,51,41,39,55,55,27,0,0,0,0,0,0,22,36,39,32,36,55,63,55,51,48,32,15,0,0,0,0,0,0,12,20,29,37,41,39,36,41,58,68,50,22,0,0,0,0,0,0,10,18,29,43,56,67,70,68,58,46,32,20,0,0,0,0,0,0,10,24,41,53,60,72,89,100,93,67,37,17,0,0,0,0,0,0,20,43,68,86,87,81,81,91,94,70,37,13,0,0,0,0,0,0,12,22,25,36,50,56,51,41,39,55,55,27,0,0,0,0,0,0,22,36,39,32,36,55,63,55,51,48,32,15,0,0,0,0,0,0,12,20,29,37,41,39,36,41,58,68,50,22,0,0,0,0,0,0,10,18,29
Manekin,0,0,0,0,21,37,56,75,89,98,100,94,81,64,46,29,0,0,0,0,0,0,12,22,32,39,43,47,52,56,55,47,33,20,0,0,0,0,0,0,10,19,30,39,44,45,46,50,53,50,38,23,0,0,0,0,0,0,16,21,27,32,36,42,49,54,54,46,33,19,0,0,0,0,0,0,15,23,32,42,50,54,55,56,57,52,39,21,0,0,0,0,0,0,19,28,37,45,51,55,56,55,59,67,68,52,28,0,0,0,0,0,23,44,68,88,97,98,96,97,98,92,77,55,34,0,0,0,0,0,21,37,56,75,89,98,100,94,81,64,46,29,0,0,0,0,0,0,12,22,32,39,43,47,52,56,55,47,33,20,0,0,0,0,0,0,10,19
Kancelaria notarialna Notariusz Peretiatkowicz Olaf,0,0,0,31,58,86,96,79,48,27,13,0,0,0,0,0,0,0,0,0,0,6,24,62,75,65,48,17,0,0,0,0,0,0,0,0,0,0,0,20,51,75,75,72,55,27,10,0,0,0,0,0,0,0,0,0,0,20,62,96,86,93,82,34,10,0,0,0,0,0,0,0,0,0,0,34,58,86,100,86,55,27,10,0,0,0,0,0,0,0,0,0,0,31,58,86,96,79,48,27,13,0,0,0,0,0,0,0,0,0,0,6,24,62,75,65,48,17,0,0,0,0,0,0,0,0,0,0,0,20,51,75,75,72,55,27,10,0,0,0,0,0,0,0,0,0,0,20,62,96,86,93,82,34,10,0,0,0,0,0,0,0,0,0,0,34,58,86
ROYAL DENT Stomatologia,0,0,26,57,87,96,87,77,82,90,87,69,44,0,0,0,0,0,0,0,31,47,62,68,64,57,56,67,82,82,64,0,0,0,0,0,0,0,27,55,82,87,72,60,64,76,77,64,42,0,0,0,0,0,0,0,47,88,100,82,69,71,76,74,64,48,34,0,0,0,0,0,0,0,34,49,62,67,64,59,61,74,84,75,48,0,0,0,0,0,0,0,26,57,87,96,87,77,82,90,87,69,44,0,0,0,0,0,0,0,31,47,62,68,64,57,56,67,82,82,64,0,0,0,0,0,0,0,27,55,82,87,72,60,64,76,77,64,42,0,0,0,0,0,0,0,47,88,100,82,69,71,76,74,64,48,34,0,0,0,0,0,0,0,34,49,62,67
Notariusz Daniel Folwarski. Kancelaria notarialna,0,0,0,0,41,41,35,58,80,51,16,0,0,0,0,0,0,0,0,0,0,19,35,51,58,51,35,19,0,0,0,0,0,0,0,0,0,0,0,22,38,29,22,35,41,29,0,0,0,0,0,0,0,0,0,0,0,45,100,93,77,83,58,19,0,0,0,0,0,0,0,0,0,0,0,48,58,54,48,41,29,16,0,0,0,0,0,0,0,0,0,0,0,0,41,41,35,58,80,51,16,0,0,0,0,0,0,0,0,0,0,19,35,51,58,51,35,19,0,0,0,0,0,0,0,0,0,0,0,22,38,29,22,35,41,29,0,0,0,0,0,0,0,0,0,0,0,45,100,93,77,83,58,19,0,0,0,0,0,0,0,0,0,0,0,48,58,54
BZ WBK Inwestycje Sp. z o.o.,0,0,0,26,65,76,57,50,53,50,34,0,0,0,0,0,0,0,0,0,0,57,65,57,80,100,92,57,26,0,0,0,0,0,0,0,0,0,0,57,76,57,38,38,50,46,26,0,0,0,0,0,0,0,0,0,0,61,53,80,73,46,53,84,46,0,0,0,0,0,0,0,0,0,0,34,42,42,42,46,38,19,7,0,0,0,0,0,0,0,0,0,0,26,65,76,57,50,53,50,34,0,0,0,0,0,0,0,0,0,0,57,65,57,80,100,92,57,26,0,0,0,0,0,0,0,0,0,0,57,76,57,38,38,50,46,26,0,0,0,0,0,0,0,0,0,0,61,53,80,73,46,53,84,46,0,0,0,0,0,0,0,0,0,0,34,42,42
YASUMI SPA Poznań - Salon Kosmetyczny - Depilacja Laserowa,0,0,0,55,66,75,80,79,75,67,58,47,37,28,0,0,0,0,0,0,0,75,81,82,81,78,71,62,50,37,25,15,0,0,0,0,0,0,0,61,71,77,79,76,69,62,54,45,38,32,0,0,0,0,0,0,0,63,75,88,100,97,84,66,54,48,45,38,0,0,0,0,0,0,0,68,82,86,82,75,68,65,63,58,48,37,0,0,0,0,0,0,13,23,36,45,46,39,29,17,0,0,0,0,0,0,0,0,0,0,0,55,66,75,80,79,75,67,58,47,37,28,0,0,0,0,0,0,0,75,81,82,81,78,71,62,50,37,25,15,0,0,0,0,0,0,0,61,71,77,79,76,69,62,54,45,38,32,0,0,0,0,0,0,0,63,75,88
FHU Color Grafik Mikołaj Łaś,0,0,96,44,65,82,89,82,65,41,24,0,0,0,0,0,0,0,0,0,31,75,79,41,55,82,27,17,48,0,0,0,0,0,0,0,0,0,10,24,44,62,68,62,44,27,17,0,0,0,0,0,0,0,0,0,34,55,58,58,79,100,82,41,13,0,0,0,0,0,0,0,0,0,27,51,41,34,55,79,82,58,31,0,0,0,0,0,0,0,0,0,96,44,65,82,89,82,65,41,24,0,0,0,0,0,0,0,0,0,31,75,79,41,55,82,27,17,48,0,0,0,0,0,0,0,0,0,10,24,44,62,68,62,44,27,17,0,0,0,0,0,0,0,0,0,34,55,58,58,79,100,82,41,13,0,0,0,0,0,0,0,0,0,27,51,41,34
Żabka,0,0,0,14,26,40,49,57,65,76,90,100,92,69,0,0,0,0,0,8,11,14,20,26,35,47,61,73,82,84,78,66,50,33,18,6,0,2,3,12,24,33,41,42,40,36,34,32,32,30,27,23,18,13,0,10,16,23,28,34,38,43,46,50,53,56,57,56,51,42,31,20,0,11,22,32,43,50,53,54,53,53,55,57,57,51,41,27,14,5,0,6,11,16,21,25,31,38,47,53,55,52,46,41,36,34,30,23,0,4,7,11,18,30,43,53,58,54,47,44,53,73,91,93,74,44,0,0,0,14,26,40,49,57,65,76,90,100,92,69,0,0,0,0,0,8,11,14,20,26,35,47,61,73,82,84,78,66,50,33,18,6,0,2,3,12,24,33
ProfMedica - Private clinic,0,0,0,0,43,55,71,88,98,100,98,97,84,56,0,0,0,0,0,0,0,0,34,30,25,30,41,52,54,45,30,16,0,0,0,0,0,0,0,0,37,30,22,21,30,42,47,44,32,18,0,0,0,0,0,0,0,0,20,23,25,26,26,33,45,43,23,7,0,0,0,0,0,0,0,0,21,23,24,28,40,52,54,44,28,13,0,0,0,0,0,0,0,0,43,55,71,88,98,100,98,97,84,56,0,0,0,0,0,0,0,0,34,30,25,30,41,52,54,45,30,16,0,0,0,0,0,0,0,0,37,30,22,21,30,42,47,44,32,18,0,0,0,0,0,0,0,0,20,23,25,26,26,33,45,43,23,7,0,0,0,0,0,0,0,0,21,23
The Mexican,0,0,0,0,0,8,22,44,65,72,65,54,48,45,40,30,18,0,0,0,0,0,0,0,0,6,14,22,27,30,33,39,41,31,15,0,0,0,0,0,0,0,0,6,11,16,20,24,30,37,40,32,17,0,0,0,0,0,0,0,8,13,17,18,18,23,33,43,46,39,25,11,0,0,0,0,0,0,4,11,20,26,30,34,42,50,49,39,24,10,0,0,0,0,0,0,7,9,12,18,27,43,65,87,100,94,73,46,23,0,0,0,0,0,8,18,34,54,73,82,81,80,86,94,91,71,43,21,0,0,0,0,0,8,22,44,65,72,65,54,48,45,40,30,18,0,0,0,0,0,0,0,0,6,14,22,27,30,33,39,41,31,15,0,0,0,0,0
BNP Paribas Bank Polska,0,0,0,0,92,100,88,77,77,76,64,46,0,0,0,0,0,0,0,0,0,50,74,76,70,73,76,69,51,0,0,0,0,0,0,0,0,0,0,59,73,72,67,67,69,63,48,0,0,0,0,0,0,0,0,0,0,59,80,77,69,68,68,61,47,0,0,0,0,0,0,0,0,0,0,62,76,78,81,87,85,67,41,0,0,0,0,0,0,0,0,0,0,0,92,100,88,77,77,76,64,46,0,0,0,0,0,0,0,0,0,50,74,76,70,73,76,69,51,0,0,0,0,0,0,0,0,0,0,59,73,72,67,67,69,63,48,0,0,0,0,0,0,0,0,0,0,59,80,77,69,68,68,61,47,0,0,0,0,0,0,0,0,0,0,62,76,78
HigH - Riding School,0,0,0,0,21,22,18,16,27,50,68,68,0,0,0,0,0,0,0,0,0,0,31,40,43,40,39,40,40,35,0,0,0,0,0,0,0,0,0,0,13,17,22,27,32,43,56,67,0,0,0,0,0,0,0,0,0,0,31,94,100,43,40,58,71,70,0,0,0,0,0,0,0,0,0,0,16,22,29,36,43,51,56,55,0,0,0,0,0,0,0,0,0,0,21,22,18,16,27,50,68,68,0,0,0,0,0,0,0,0,0,0,31,40,43,40,39,40,40,35,0,0,0,0,0,0,0,0,0,0,13,17,22,27,32,43,56,67,0,0,0,0,0,0,0,0,0,0,31,94,100,43,40,58,71,70,0,0,0,0,0,0,0,0,0,0,16,22
Grota Solna-Stary Rynek,0,0,0,0,0,0,64,84,58,43,52,56,41,19,0,0,0,0,0,0,0,0,0,0,9,11,15,17,35,74,100,66,0,0,0,0,0,0,0,0,0,0,21,25,25,27,27,27,23,15,0,0,0,0,0,0,0,0,0,0,21,25,25,27,37,47,45,31,0,0,0,0,0,0,0,0,0,0,7,13,19,31,49,68,68,45,0,0,0,0,0,0,0,0,0,0,29,25,19,15,19,25,25,15,0,0,0,0,0,0,0,0,0,0,23,45,52,41,29,21,15,9,0,0,0,0,0,0,0,0,0,0,64,84,58,43,52,56,41,19,0,0,0,0,0,0,0,0,0,0,9,11,15,17,35,74,100,66,0,0,0,0,0,0,0,0,0,0
Pekin,0,0,0,0,0,0,22,55,90,100,80,59,50,41,25,0,0,0,0,0,0,0,0,0,6,14,23,27,24,23,29,29,14,0,0,0,0,0,0,0,0,0,10,18,20,15,13,21,31,30,18,0,0,0,0,0,0,0,0,0,13,22,27,27,25,27,30,26,18,0,0,0,0,0,0,0,0,0,12,20,25,26,24,26,28,23,12,0,0,0,0,0,0,0,0,0,10,17,24,27,28,32,41,49,47,34,0,0,0,0,0,0,0,0,16,35,54,62,58,55,59,64,58,40,0,0,0,0,0,0,0,0,22,55,90,100,80,59,50,41,25,0,0,0,0,0,0,0,0,0,6,14,23,27,24,23,29,29,14,0,0,0,0,0,0,0,0,0
District Court Poznań - Nowe Miasto and Wilda,0,36,68,92,98,94,92,87,73,51,29,14,0,0,0,0,0,0,0,36,73,99,100,92,93,90,69,40,0,0,0,0,0,0,0,0,0,37,68,87,89,88,92,88,68,39,0,0,0,0,0,0,0,0,0,35,62,81,82,79,80,80,67,43,0,0,0,0,0,0,0,0,0,36,68,92,94,84,83,83,66,37,0,0,0,0,0,0,0,0,0,36,68,92,98,94,92,87,73,51,29,14,0,0,0,0,0,0,0,36,73,99,100,92,93,90,69,40,0,0,0,0,0,0,0,0,0,37,68,87,89,88,92,88,68,39,0,0,0,0,0,0,0,0,0,35,62,81,82,79,80,80,67,43,0,0,0,0,0,0,0,0,0,36,68,92,94,84
Pomnik Karola Marcinkowskiego,16,16,16,16,16,25,33,33,41,41,41,33,25,16,16,16,16,0,16,16,16,16,16,16,16,16,16,25,41,58,50,25,16,16,25,33,41,41,41,25,25,16,16,16,16,16,16,16,16,16,16,16,16,16,8,16,25,41,58,75,66,50,33,25,25,25,25,25,16,16,16,16,16,16,16,16,16,16,25,25,33,33,33,33,33,33,33,33,33,33,25,25,16,16,16,16,16,16,0,8,8,8,16,25,50,66,75,75,75,91,100,66,50,41,41,41,41,33,33,25,25,25,25,25,25,25,16,16,16,25,33,50,58,58,50,33,25,25,50,66,41,16,16,16,16,16,0,8,0,16,25,33,33,33,33,25,25,16,16,25,25,25,33,33,33,25,25,16
CCS Druk Cyfrowy Sp. z o.o.,0,15,28,44,60,73,80,82,83,82,77,68,57,48,42,33,20,0,0,21,36,51,63,72,78,84,87,85,77,68,61,54,47,36,25,0,0,22,37,52,64,74,80,83,82,75,67,60,55,51,44,33,21,0,0,15,26,39,50,60,69,76,79,74,63,53,49,49,47,40,27,0,0,12,21,32,46,62,79,94,100,94,82,69,62,59,54,44,29,0,0,0,19,30,43,56,64,64,54,38,0,0,0,0,0,0,0,0,0,15,28,44,60,73,80,82,83,82,77,68,57,48,42,33,20,0,0,21,36,51,63,72,78,84,87,85,77,68,61,54,47,36,25,0,0,22,37,52,64,74,80,83,82,75,67,60,55,51,44,33,21,0,0,15,26,39,50,60
Dialekt Group Sp. z o.o. Sp.k.,0,0,0,53,76,76,67,67,69,65,55,0,0,0,0,0,0,0,0,0,0,58,100,88,74,81,86,74,55,0,0,0,0,0,0,0,0,0,0,53,74,79,72,65,65,60,51,0,0,0,0,0,0,0,0,0,0,58,90,90,79,81,95,95,76,0,0,0,0,0,0,0,0,0,0,58,76,81,81,79,76,65,46,0,0,0,0,0,0,0,0,0,0,53,76,76,67,67,69,65,55,0,0,0,0,0,0,0,0,0,0,58,100,88,74,81,86,74,55,0,0,0,0,0,0,0,0,0,0,53,74,79,72,65,65,60,51,0,0,0,0,0,0,0,0,0,0,58,90,90,79,81,95,95,76,0,0,0,0,0,0,0,0,0,0,58,76,81
